año,id,Rareza,booster,Cat_Nico,search,Tier,name,desc,atk,def,type,Stars,subType,attribute,archetype,set_tag,setcode,ban_tcg,ban_ocg,ban_goat,image_url,image_url_small,Booster ABCD,repetida,repetida2,check rareza
3,40703393,R,LOD,,,,The Puppet Magic of Dark Ruler,Select 1 Fiend-Type monster from your Graveyard. Remove from play monsters on your side of the field whose total Levels exactly equal the Level of the selected Fiend-Type monster. Then Special Summon the selected monster from your Graveyard.,,,Spell Card,,Normal,,,"DB2-EN134,LOD-013,LOD-EN013,","Dark Beginning 2,Legacy of Darkness,Legacy of Darkness,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/40703393.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/40703393.jpg,,,,
3,16430187,R,SDJ,,,,The Reliable Guardian,Increase 1 face-up monster's DEF by 700 points until the end of this turn.,null,null,Spell Card,0,Quick-Play,0,null,"DB1-EN028,SRL-044,SYE-034,MRL-044,SRL-EN044,SDJ-033,MRL-E044,","Dark Beginning 1,Spell Ruler,Starter Deck: Yugi Evolution,Magic Ruler,Spell Ruler,Starter Deck: Joey,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/16430187.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/16430187.jpg,,,,
3,99517131,R,MFC,,,,The Spell Absorbing Life,Flip all face-down Defense Position Monster Cards on the field face-up. Flip Effects are not activated at this time. Increase your Life Points by 400 points for each Effect Monster Card on the field.,,,Trap Card,,Normal,,,"MFC-104,DR1-EN159,","Magician's Force,Dark Revelation Volume 1,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/99517131.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/99517131.jpg,,,,
3,95281259,R,LOD,,,,The Warrior Returning Alive,Target 1 Warrior-Type monster in your Graveyard; add that target to your hand.,,,Spell Card,,Normal,,,"5DS3-EN023,5DS1-EN023,DB2-EN149,BP03-EN140,YSD-EN028,DEM1-EN015,YS13-EN030,SDHS-EN033,SDSE-EN029,SDWA-EN026,LCJW-EN067,SR02-EN032,YS11-EN027,DP1-EN016,5DS2-EN025,SD5-EN025,LOD-030,BP03-EN140,LOD-EN030,","Starter Deck: Duelist Toolbox,Starter Deck: Yu-Gi-Oh! 5D's,Dark Beginning 2,Battle Pack 3: Monster League,Starter Deck 2006,Demo Pack,Super Starter: V for Victory,HERO Strike Structure Deck,Synchron Extreme Structure Deck,Samurai Warlords Structure Deck,Legendary Collection 4: Joey's World Mega Pack,Rise of the True Dragons Structure Deck,Starter Deck: Dawn of the Xyz,Duelist Pack: Jaden Yuki,Starter Deck: Yu-Gi-Oh! 5D's 2009,Structure Deck: Warrior's Triumph,Legacy of Darkness,Battle Pack 3: Monster League,Legacy of Darkness,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/95281259.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/95281259.jpg,,,,
3,71283180,R,LON,,,,Tornado Bird,FLIP: Return 2 Spell or Trap Cards on the field to their owners' hands.,1100,1000,Flip Effect Monster,4,Winged Beast,WIND,,"TP5-EN012,LON-072,DB2-EN009,LON-E072,LON-EN072,","Tournament Pack 5,Labyrinth of Nightmare,Dark Beginning 2,Labyrinth of Nightmare,Labyrinth of Nightmare,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/71283180.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/71283180.jpg,,,,
3,18605135,R,LON,,,,Tornado Wall,"Activate only while ""Umi"" is on the field. While ""Umi"" is face-up on the field, you take no Battle Damage from attacking monsters. Destroy this card when ""Umi"" leaves the field.",,,Trap Card,,Continuous,,,"RP02-EN033,DB1-EN226,SD4-EN029,SDRE-EN035,LON-023,LON-E023,LON-EN023,","Retro Pack 2,Dark Beginning 1,Structure Deck: Fury from the Deep,Realm of the Sea Emperor Structure Deck,Labyrinth of Nightmare,Labyrinth of Nightmare,Labyrinth of Nightmare,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/18605135.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/18605135.jpg,,,,
3,64697231,R,PGD,,,,Trap Dustshoot,"Activate only if your opponent has 4 or more cards in their hand. Look at your opponent's hand, select 1 Monster Card in it, and return that card to its owner's Deck.",,,Trap Card,,Normal,,,"PGD-049,DB2-EN246,DT04-EN098,CP05-EN005,","Pharaonic Guardian,Dark Beginning 2,Duel Terminal 4,Champion Pack: Game Five,",,Banned,Banned,https://storage.googleapis.com/ygoprodeck.com/pics/64697231.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/64697231.jpg,,,,
3,2903036,R,MFC,,,,Tribute Doll,Tribute 1 monster; Special Summon 1 Level 7 monster from your hand that can be Normal Summoned or Normal Set. It cannot attack this turn.,,,Spell Card,,Normal,,,"SS01-ENA13,DR1-EN094,LCJW-EN233,MFC-039,","Speed Duel Starter Decks: Destiny Masters,Dark Revelation Volume 1,Legendary Collection 4: Joey's World Mega Pack,Magician's Force,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/2903036.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/2903036.jpg,,,,
3,3149764,R,PGD,,,,Tutan Mask,"When a Spell/Trap Card is activated that targets exactly 1 Zombie-Type monster on the field (and no other cards): Negate the activation, and if you do, destroy it.",,,Trap Card,,Counter,,,"LCJW-EN218,BP03-EN195,BP03-EN195,PGD-041,SDZW-EN035,DB2-EN238,","Legendary Collection 4: Joey's World Mega Pack,Battle Pack 3: Monster League,Battle Pack 3: Monster League,Pharaonic Guardian,Zombie World Structure Deck,Dark Beginning 2,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/3149764.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/3149764.jpg,,,,
3,21900719,R,DCR,,,,Twin Swords of Flashing Light - Tryce,"Send 1 card from your hand to the Graveyard; equip this card to a monster. It loses 500 ATK, but it can make a second attack during each Battle Phase.",,,Spell Card,,Equip,,Guardian,"DR1-EN199,LCYW-EN141,DCR-037,DCR-EN037,","Dark Revelation Volume 1,Legendary Collection 3: Yugi's World Mega Pack,Dark Crisis,Dark Crisis,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/21900719.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/21900719.jpg,,,,
3,43586926,R,LOD,,,,Twin-Headed Behemoth,"During the End Phase, if this card is in the Graveyard because it was destroyed on the field and sent there this turn: You can Special Summon this card, but its ATK and DEF become 1000. You can only use this effect of ""Twin-Headed Behemoth"" once per Duel.",1500,1200,Effect Monster,3,Dragon,WIND,,"BP02-EN017,CP02-EN016,SS02-ENA06,YSKR-EN013,SDRL-EN010,SDMY-EN023,AP08-EN016,BP01-EN179,BP01-EN179,BP02-EN017,SDDL-EN017,LOD-063,SD1-EN004,DB2-EN174,LOD-EN063,","Battle Pack 2: War of the Giants,Champion Pack: Game Two,Speed Duel Starter Decks: Duelists of Tomorrow,Starter Deck: Kaiba Reloaded,Rise of the Dragon Lords Structure Deck,Structure Deck: Yugi Muto,Astral Pack Eight,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Battle Pack 2: War of the Giants,Dragunity Legion Structure Deck,Legacy of Darkness,Structure Deck: Dragon's Roar,Dark Beginning 2,Legacy of Darkness,",,,Limited,https://storage.googleapis.com/ygoprodeck.com/pics/43586926.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/43586926.jpg,,,,
3,88132637,R,LOD,,,,Twin-Headed Wolf,"When there is another face-up Fiend-Type monster on your side of the field, negate the effect of Flip Effect Monsters destroyed by this card as a result of battle.",1500,1000,Effect Monster,4,Fiend,DARK,,"DB2-EN130,LOD-008,LOD-EN008,","Dark Beginning 2,Legacy of Darkness,Legacy of Darkness,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/88132637.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/88132637.jpg,,,,
3,32240937,R,MFC,,,,Ultimate Obedient Fiend,This card can only attack if this card is the only card on your side of the field and if you also have no cards in your hand. Negate the effects of Effect Monsters destroyed by this card.,3500,3000,Effect Monster,10,Fiend,FIRE,,"MFC-082,DR1-EN137,","Magician's Force,Dark Revelation Volume 1,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/32240937.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/32240937.jpg,,,,
3,95220856,R,LON,,,,Vengeful Bog Spirit,Monsters cannot attack the turn they are Summoned.,,,Spell Card,,Continuous,,,"DB2-EN033,LCJW-EN125,LON-103,LON-E103,LON-EN103,","Dark Beginning 2,Legendary Collection 4: Joey's World Mega Pack,Labyrinth of Nightmare,Labyrinth of Nightmare,Labyrinth of Nightmare,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/95220856.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/95220856.jpg,,,,
3,75953262,R,LOD,,,,Warrior Dai Grepher,The warrior who can manipulate dragons. Nobody knows his mysterious past.,1700,1600,Normal Monster,4,Warrior,EARTH,,"DB2-EN140,YS14-EN006,YSD-EN002,DEM2-EN008,SYE-014,LOD-020,LOD-EN020,","Dark Beginning 2,Super Starter: Space-Time Showdown,Starter Deck 2006,Demo Deck 2015,Starter Deck: Yugi Evolution,Legacy of Darkness,Legacy of Darkness,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/75953262.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/75953262.jpg,,,,
3,56369281,R,LOD,,,,Wolf Axwielder,"Once it has started battle, this monster attacks fiercely and cannot stop.",1650,1000,Normal Monster,4,Beast-Warrior,EARTH,,"LOD-052,LOD-EN052,","Legacy of Darkness,Legacy of Darkness,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/56369281.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/56369281.jpg,,,,
3,76862289,R,LOD,,,,Yamata Dragon,"This card cannot be Special Summoned. This card returns to its owner's hand during the End Phase of the turn it is Normal Summoned or flipped face-up. When this card inflicts Battle Damage to your opponent, draw cards until you have 5 cards in your hand.",2600,3100,Spirit Monster,7,Dragon,FIRE,,"RP02-EN059,TP6-EN009,DB2-EN179,LOD-067,LOD-EN067,","Retro Pack 2,Tournament Pack 6,Dark Beginning 2,Legacy of Darkness,Legacy of Darkness,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/76862289.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/76862289.jpg,,,,
3,3078576,R,LOD,,,,Yata-Garasu,"This card cannot be Special Summoned. This card returns to its owner's hand during the End Phase of the turn it is Normal Summoned or flipped face-up. When this card inflicts Battle Damage to your opponent, they skip their next Draw Phase.",200,100,Spirit Monster,2,Fiend,WIND,,"DB2-EN177,RP02-EN051,LOD-000,LOD-EN000,","Dark Beginning 2,Retro Pack 2,Legacy of Darkness,Legacy of Darkness,",Banned,Banned,Banned,https://storage.googleapis.com/ygoprodeck.com/pics/3078576.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/3078576.jpg,,,,
3,16268841,R,DCR,,,,Zolga,When a monster is Tribute Summoned by Tributing this card: The owner of this card gains 2000 Life Points.,1700,1200,Effect Monster,4,Fairy,EARTH,,"DR1-EN241,BP01-EN182,BP01-EN182,BP02-EN022,BP02-EN022,DCR-079,DCR-EN079,","Dark Revelation Volume 1,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Battle Pack 2: War of the Giants,Battle Pack 2: War of the Giants,Dark Crisis,Dark Crisis,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/16268841.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/16268841.jpg,,,,
3,47693640,R,MFC,,,,Zombie Tiger,"Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your ""Decayed Commander"" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK/DEF of the equipped monster by 500 points, and each time it destroys 1 of your opponent's monsters, your opponent discards 1 card randomly from his/her hand. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)",1400,1600,Union Effect Monster,3,Zombie,EARTH,,"MFC-011,DR1-EN066,","Magician's Force,Dark Revelation Volume 1,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/47693640.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/47693640.jpg,,,,
3,23771716,SR,SDJ,,,,7 Colored Fish,A rare rainbow fish that has never been caught by mortal man.,1800,800,Normal Monster,4,Fish,WATER,null,"MRD-098,SD4-EN002,GLD1-EN001,SDJ-008,MRD-EN098,MRD-E098,","Metal Raiders,Structure Deck: Fury from the Deep,Gold Series,Starter Deck: Joey,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/23771716.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/23771716.jpg,,,,
3,14261867,SR,PGD,,,,8-Claws Scorpion,"Once per turn, you can flip this card into face-down Defense Position. When this card attacks an opponent's face-down Defense Position monster, this card's ATK becomes 2400 during damage calculation only.",300,200,Effect Monster,2,Insect,DARK,,"PGD-024,GLD1-EN007,","Pharaonic Guardian,Gold Series,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/14261867.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/14261867.jpg,,,,
3,24140059,SR,PGD,,,,A Cat of Ill Omen,"FLIP: Select 1 Trap Card from your Deck and place it on top of your Deck. If ""Necrovalley"" is on the field, you can add the selected card to your hand instead.",500,300,Flip Effect Monster,2,Beast,DARK,,"SS01-ENB11,PGD-070,DR1-EN018,","Speed Duel Starter Decks: Destiny Masters,Pharaonic Guardian,Dark Revelation Volume 1,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/24140059.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/24140059.jpg,,,,
3,62325062,SR,MFC,,,,Adhesion Trap Hole,When your opponent Summons a monster(s): Halve that monster(s)'s original ATK.,,,Trap Card,,Normal,,Hole,"MFC-050,DT01-EN098,DR1-EN105,WGRT-EN083,LCJW-EN274,BPW2-EN083,","Magician's Force,Duel Terminal 1,Dark Revelation Volume 1,War of the Giants Reinforcements,Legendary Collection 4: Joey's World Mega Pack,War of the Giants: Round 2,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/62325062.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/62325062.jpg,,,,
3,25345186,SR,LOD,,,,After The Struggle,This card can only be activated during Main Phase 1. All monsters on both sides of the field that have been involved in damage calculation are destroyed during the End Step of the turn.,,,Spell Card,,Normal,,,"LOD-086,DB2-EN195,LOD-EN086,","Legacy of Darkness,Dark Beginning 2,Legacy of Darkness,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/25345186.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/25345186.jpg,,,,
3,18036057,SR,LOD,,,,Airknight Parshath,"If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. When this card inflicts battle damage to your opponent: Draw 1 card.",1900,1400,Effect Monster,5,Fairy,LIGHT,Parshath,"SR05-EN005,BP01-EN124,BP02-EN016,BP01-EN124,SDLS-EN017,BP02-EN016,RP02-EN058,TP6-EN007,LOD-062,DB2-EN173,LOD-EN062,","Structure Deck: Wave of Light,Battle Pack: Epic Dawn,Battle Pack 2: War of the Giants,Battle Pack: Epic Dawn,Lost Sanctuary Structure Deck,Battle Pack 2: War of the Giants,Retro Pack 2,Tournament Pack 6,Legacy of Darkness,Dark Beginning 2,Legacy of Darkness,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/18036057.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/18036057.jpg,,,,
3,67371383,SR,LON,,,,Amphibian Beast,"On land or in the sea, the speed of this monster is unmatchable.",2400,2000,Normal Monster,6,Fish,WATER,,"DB1-EN211,LON-008,LON-EN008,LON-E008,","Dark Beginning 1,Labyrinth of Nightmare,Labyrinth of Nightmare,Labyrinth of Nightmare,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/67371383.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/67371383.jpg,,,,
3,85639257,SR,SDP,,,,Aqua Madoor,A wizard of the waters that conjures a liquid wall to crush any enemies that oppose him.,1200,2000,Normal Monster,4,Spellcaster,WATER,null,"YSKR-EN002,DB1-EN109,SDP-008,LOB-027,LCYW-EN221,LOB-EN027,LOB-E021,","Starter Deck: Kaiba Reloaded,Dark Beginning 1,Starter Deck: Pegasus,Legend of Blue Eyes White Dragon,Legendary Collection 3: Yugi's World Mega Pack,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/85639257.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/85639257.jpg,,,,
3,40916023,SR,LON,,,,Aqua Spirit,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 WATER monster in your Graveyard. During each of your opponent's Standby Phases, you can change the battle position of 1 of your opponent's face-up Monster Cards. Once changed, the monster must remain in this position for the rest of the turn.",1600,1200,Effect Monster,4,Aqua,WATER,,"LON-068,DB2-EN006,LON-E068,LON-EN068,","Labyrinth of Nightmare,Dark Beginning 2,Labyrinth of Nightmare,Labyrinth of Nightmare,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/40916023.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/40916023.jpg,,,,
3,49881766,SR,DCR,,,,Archfiend Soldier,An expert at battle who belongs to a crack diabolical unit. He's famous because he always gets the job done.,1900,1500,Normal Monster,4,Fiend,DARK,Archfiend,"DR1-EN219,BP01-EN112,YSDS-EN005,BP01-EN112,YS15-ENL02,DCR-057,YS15-END02,DCR-EN057,","Dark Revelation Volume 1,Battle Pack: Epic Dawn,Starter Deck: Syrus Truesdale,Battle Pack: Epic Dawn,Dark Legion Starter Deck,Dark Crisis,2-Player Starter Deck: Yuya & Declan,Dark Crisis,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/49881766.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/49881766.jpg,,,,
3,2134346,SR,LOD,,,,Asura Priest,Cannot be Special Summoned. During the End Phase of the turn this card is Normal Summoned or flipped face-up: Return it to the hand. This card can attack all monsters your opponent controls once each.,1700,1200,Spirit Monster,4,Fairy,LIGHT,,"DB2-EN183,BP01-EN125,BP01-EN125,RP02-EN061,HL04-EN003,LOD-071,LOD-EN071,","Dark Beginning 2,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Retro Pack 2,Hobby League 4 participation card C,Legacy of Darkness,Legacy of Darkness,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/2134346.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/2134346.jpg,,,,
3,48094997,SR,DCR,,,,Battle Footballer,A cyborg with high defense power. Originally it was invented for a football machine.,1000,2100,Normal Monster,4,Machine,FIRE,,"DR1-EN163,DCR-001,5DS3-EN001,DCR-EN001,","Dark Revelation Volume 1,Dark Crisis,Starter Deck: Duelist Toolbox,Dark Crisis,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/48094997.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/48094997.jpg,,,,
3,40133511,SR,LON,,,,Bazoo the Soul-Eater,"Once per turn: You can banish up to 3 monsters from your Graveyard; this card gains 300 ATK for each, until the end of your opponent's turn.",1600,900,Effect Monster,4,Beast,EARTH,,"BP02-EN012,BP02-EN012,BP01-EN119,BP01-EN119,BP03-EN002,BP03-EN002,SDDE-EN008,DB2-EN003,TP5-EN007,RP02-EN041,LON-064,LON-EN064,LON-E064,","Battle Pack 2: War of the Giants,Battle Pack 2: War of the Giants,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Battle Pack 3: Monster League,Battle Pack 3: Monster League,The Dark Emperor Structure Deck,Dark Beginning 2,Tournament Pack 5,Retro Pack 2,Labyrinth of Nightmare,Labyrinth of Nightmare,Labyrinth of Nightmare,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/40133511.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/40133511.jpg,,,,
3,85605684,SR,DCR,,,,Berserk Dragon,"Cannot be Normal Summoned/Set. Must be Special Summoned with ""A Deal with Dark Ruler"" and cannot be Special Summoned by other ways. This card can attack all monsters your opponent controls once each. During each of your End Phases, this card loses 500 ATK.",3500,0,Effect Monster,8,Zombie,DARK,,"LCJW-EN281,DCR-019,DR1-EN181,DCR-EN019,","Legendary Collection 4: Joey's World Mega Pack,Dark Crisis,Dark Revelation Volume 1,Dark Crisis,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/85605684.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/85605684.jpg,,,,
3,65169794,SR,SDP,,,,Black Pendant,The equipped monster gains 500 ATK. When this card is sent from the field to the Graveyard: Inflict 500 damage to your opponent.,null,null,Spell Card,0,Equip,0,null,"YS15-ENF19,DLG1-EN053,YSYR-EN027,BPW2-EN068,DT01-EN094,DB1-EN003,YSDS-EN021,LCJW-EN123,YSD-EN021,WGRT-EN068,MRL-003,SDP-025,RP01-EN052,YS15-ENY15,SRL-003,SRL-EN003,MRL-E003,","Saber Force Starter Deck,Dark Legends,Starter Deck: Yugi Reloaded,War of the Giants: Round 2,Duel Terminal 1,Dark Beginning 1,Starter Deck: Syrus Truesdale,Legendary Collection 4: Joey's World Mega Pack,Starter Deck 2006,War of the Giants Reinforcements,Magic Ruler,Starter Deck: Pegasus,Retro Pack,2-Player Starter Deck: Yuya & Declan,Spell Ruler,Spell Ruler,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/65169794.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/65169794.jpg,,,,
3,89041555,SR,DCR,,,,Blast Held by a Tribute,"When an opponent's monster that was Tribute Summoned declares an attack: Destroy as many face-up Attack Position monsters they control as possible, and if you do, inflict 1000 damage to your opponent.",,,Trap Card,,Normal,,,"SS01-ENB15,DPRP-EN034,DT05-EN099,DCR-104,DR1-EN266,DCR-EN104,","Speed Duel Starter Decks: Destiny Masters,Duelist Pack: Rivals of the Pharaoh,Duel Terminal 5b,Dark Crisis,Dark Revelation Volume 1,Dark Crisis,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/89041555.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/89041555.jpg,,,,
3,98239899,SR,LOD,,,,Blast with Chain,Target 1 face-up monster you control; equip this card to that target. It gains 500 ATK. If this card is destroyed by a card effect while equipped: Target 1 card on the field; destroy that target.,,,Trap Card,,Normal,,,"BP01-EN093,BP03-EN194,BP03-EN194,SDOK-EN035,SD5-EN036,LOD-088,BP01-EN093,DB2-EN197,LOD-EN088,","Battle Pack: Epic Dawn,Battle Pack 3: Monster League,Battle Pack 3: Monster League,Onslaught of the Fire Kings Structure Deck,Structure Deck: Warrior's Triumph,Legacy of Darkness,Battle Pack: Epic Dawn,Dark Beginning 2,Legacy of Darkness,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/98239899.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/98239899.jpg,,,,
3,32015116,SR,LON,,,,Blind Destruction,"Once per turn, during your Standby Phase: Roll a six-sided die. If the result is 1-5, destroy all monsters on the field with the same Level as the number rolled. If it is 6, destroy all Level 6 and higher monsters on the field.",,,Trap Card,,Continuous,,,"DB2-EN019,LCJW-EN269,LON-086,LON-E086,LON-EN086,","Dark Beginning 2,Legendary Collection 4: Joey's World Mega Pack,Labyrinth of Nightmare,Labyrinth of Nightmare,Labyrinth of Nightmare,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/32015116.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/32015116.jpg,,,,
3,35215622,SR,DCR,,,,Blindly Loyal Goblin,"As long as this card remains face-up on the field, control of this card cannot switch.",1800,1500,Effect Monster,4,Warrior,EARTH,,"DCR-022,DR1-EN184,DCR-EN022,","Dark Crisis,Dark Revelation Volume 1,Dark Crisis,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/35215622.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/35215622.jpg,,,,
3,25880422,SR,SDJ,,,,Block Attack,Select 1 face-up Attack Position monster on your opponent's side of the field and change it to Defense Position.,null,null,Spell Card,0,Normal,0,null,"DB2-EN078,MRD-133,SDJ-031,MRD-EN133,MRD-E133,","Dark Beginning 2,Metal Raiders,Starter Deck: Joey,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/25880422.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/25880422.jpg,,,,
3,2204140,SR,PGD,,,,Book of Life,"Target 1 Zombie monster in your GY and 1 monster in your opponent's GY; Special Summon the first target, also banish the second target.",,,Spell Card,,Normal,,,"OP07-EN017,BP03-EN145,SR07-EN027,BP03-EN145,SDZW-EN023,SD2-EN021,DB2-EN230,PGD-033,TP5-EN008,DL17-EN014,LCJW-EN211,GLD5-EN039,","OTS Tournament Pack 7,Battle Pack 3: Monster League,Structure Deck: Zombie Horde,Battle Pack 3: Monster League,Zombie World Structure Deck,Structure Deck: Zombie Madness,Dark Beginning 2,Pharaonic Guardian,Tournament Pack 5,Duelist League 17 participation cards,Legendary Collection 4: Joey's World Mega Pack,Gold Series: Haunted Mine,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/2204140.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/2204140.jpg,,,,
3,69243953,SR,DCR,,,,Butterfly Dagger - Elma,The equipped monster gains 300 ATK. When this card is destroyed and sent to the Graveyard while equipped: You can return this card to the hand.,,,Spell Card,,Equip,,Guardian,"LCYW-EN136,DCR-032,DR1-EN194,DCR-EN032,","Legendary Collection 3: Yugi's World Mega Pack,Dark Crisis,Dark Revelation Volume 1,Dark Crisis,",Banned,Banned,Banned,https://storage.googleapis.com/ygoprodeck.com/pics/69243953.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/69243953.jpg,,,,
3,4861205,SR,PGD,,,,Call of the Mummy,Once per turn: You can Special Summon 1 Zombie-Type monster from your hand. You must control no monsters to activate and to resolve this effect.,,,Spell Card,,Continuous,,,"DB2-EN235,SR07-EN028,BP03-EN146,SDZW-EN024,PGD-038,SD2-EN022,GLD5-EN040,BP03-EN146,DL17-EN015,LCJW-EN212,","Dark Beginning 2,Structure Deck: Zombie Horde,Battle Pack 3: Monster League,Zombie World Structure Deck,Pharaonic Guardian,Structure Deck: Zombie Madness,Gold Series: Haunted Mine,Battle Pack 3: Monster League,Duelist League 17 participation cards,Legendary Collection 4: Joey's World Mega Pack,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/4861205.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/4861205.jpg,,,,
3,93220472,SR,LOD,,,,Cave Dragon,Cannot be Normal Summoned while you control a monster. This card cannot declare an attack unless you control another Dragon-Type monster.,2000,100,Effect Monster,4,Dragon,WIND,,"DB2-EN155,LOD-040,LCJW-EN279,LOD-EN040,","Dark Beginning 2,Legacy of Darkness,Legendary Collection 4: Joey's World Mega Pack,Legacy of Darkness,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/93220472.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/93220472.jpg,,,,
3,72630549,SR,MFC,,,,Chaos Command Magician,Negate the effect of a Monster Card that targets this 1 card.,2400,1900,Effect Monster,6,Spellcaster,LIGHT,Chaos,"SD6-EN008,MFC-068,DR1-EN123,TP7-EN008,","Structure Deck: Spellcaster's Judgment,Magician's Force,Dark Revelation Volume 1,Tournament Pack 7,",,,,https://storage.googleapis.com/ygoprodeck.com/pics/72630549.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/72630549.jpg,,,,
